"MEASURE","Measure","SEX_ABS","Sex","AGE","Age","REGIONTYPE","Geography Level","ASGS_2016","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11903","Hurstville","A","Annual","2019","2019",8123,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11904","Kogarah - Rockdale","A","Annual","2019","2019",8368,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12001","Canada Bay","A","Annual","2019","2019",5575,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12002","Leichhardt","A","Annual","2019","2019",4108,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12003","Strathfield - Burwood - Ashfield","A","Annual","2019","2019",9260,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12101","Chatswood - Lane Cove","A","Annual","2019","2019",7169,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12102","Hornsby","A","Annual","2019","2019",5454,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12103","Ku-ring-gai","A","Annual","2019","2019",9056,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12104","North Sydney - Mosman","A","Annual","2019","2019",6272,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12201","Manly","A","Annual","2019","2019",3043,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12202","Pittwater","A","Annual","2019","2019",4478,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12203","Warringah","A","Annual","2019","2019",10980,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12301","Camden","A","Annual","2019","2019",4214,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12302","Campbelltown (NSW)","A","Annual","2019","2019",9483,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12303","Wollondilly","A","Annual","2019","2019",2756,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12401","Blue Mountains","A","Annual","2019","2019",5160,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12402","Blue Mountains - South","A","Annual","2019","2019",1,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12403","Penrith","A","Annual","2019","2019",8494,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12404","Richmond - Windsor","A","Annual","2019","2019",2405,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12405","St Marys","A","Annual","2019","2019",3391,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12501","Auburn","A","Annual","2019","2019",5128,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12502","Carlingford","A","Annual","2019","2019",4570,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12503","Merrylands - Guildford","A","Annual","2019","2019",9095,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12504","Parramatta","A","Annual","2019","2019",7191,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12601","Pennant Hills - Epping","A","Annual","2019","2019",3186,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12602","Ryde - Hunters Hill","A","Annual","2019","2019",8343,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12701","Bringelly - Green Valley","A","Annual","2019","2019",7183,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12702","Fairfield","A","Annual","2019","2019",12578,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12703","Liverpool","A","Annual","2019","2019",7569,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12801","Cronulla - Miranda - Caringbah","A","Annual","2019","2019",7474,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","12802","Sutherland - Menai - Heathcote","A","Annual","2019","2019",7057,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10102","Queanbeyan","A","Annual","2019","2019",4675,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10103","Snowy Mountains","A","Annual","2019","2019",1426,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10104","South Coast","A","Annual","2019","2019",4611,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10105","Goulburn - Mulwaree","A","Annual","2019","2019",2335,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10106","Young - Yass","A","Annual","2019","2019",2512,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10301","Bathurst","A","Annual","2019","2019",3010,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10302","Lachlan Valley","A","Annual","2019","2019",3366,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10303","Lithgow - Mudgee","A","Annual","2019","2019",3185,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10304","Orange","A","Annual","2019","2019",3593,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10401","Clarence Valley","A","Annual","2019","2019",3244,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10402","Coffs Harbour","A","Annual","2019","2019",5546,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10501","Bourke - Cobar - Coonamble","A","Annual","2019","2019",1564,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10502","Broken Hill and Far West","A","Annual","2019","2019",1247,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10503","Dubbo","A","Annual","2019","2019",4221,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10601","Lower Hunter","A","Annual","2019","2019",5700,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10602","Maitland","A","Annual","2019","2019",4765,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10603","Port Stephens","A","Annual","2019","2019",4727,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10604","Upper Hunter","A","Annual","2019","2019",1986,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10701","Dapto - Port Kembla","A","Annual","2019","2019",4811,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10702","Illawarra Catchment Reserve","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10703","Kiama - Shellharbour","A","Annual","2019","2019",5805,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10704","Wollongong","A","Annual","2019","2019",7991,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10801","Great Lakes","A","Annual","2019","2019",1940,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10802","Kempsey - Nambucca","A","Annual","2019","2019",3126,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10803","Lord Howe Island","A","Annual","2019","2019",15,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10804","Port Macquarie","A","Annual","2019","2019",5067,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10805","Taree - Gloucester","A","Annual","2019","2019",3374,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10901","Albury","A","Annual","2019","2019",3890,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10902","Lower Murray","A","Annual","2019","2019",832,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","10903","Upper Murray exc. Albury","A","Annual","2019","2019",2517,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11001","Armidale","A","Annual","2019","2019",2253,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11002","Inverell - Tenterfield","A","Annual","2019","2019",2279,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11003","Moree - Narrabri","A","Annual","2019","2019",1693,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11004","Tamworth - Gunnedah","A","Annual","2019","2019",5023,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11101","Lake Macquarie - East","A","Annual","2019","2019",7812,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11102","Lake Macquarie - West","A","Annual","2019","2019",4721,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11103","Newcastle","A","Annual","2019","2019",10057,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11201","Richmond Valley - Coastal","A","Annual","2019","2019",5565,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11202","Richmond Valley - Hinterland","A","Annual","2019","2019",4711,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11203","Tweed Valley","A","Annual","2019","2019",5896,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11301","Griffith - Murrumbidgee (West)","A","Annual","2019","2019",3036,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11302","Tumut - Tumbarumba","A","Annual","2019","2019",920,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11303","Wagga Wagga","A","Annual","2019","2019",5495,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11401","Shoalhaven","A","Annual","2019","2019",6059,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","11402","Southern Highlands","A","Annual","2019","2019",3334,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","19797","Migratory - Offshore - Shipping (NSW)","A","Annual","2019","2019",0,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20601","Brunswick - Coburg","A","Annual","2019","2019",5036,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20602","Darebin - South","A","Annual","2019","2019",3615,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20603","Essendon","A","Annual","2019","2019",4637,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20604","Melbourne City","A","Annual","2019","2019",5709,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20605","Port Phillip","A","Annual","2019","2019",6936,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20606","Stonnington - West","A","Annual","2019","2019",3387,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20607","Yarra","A","Annual","2019","2019",5165,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20701","Boroondara","A","Annual","2019","2019",12093,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20702","Manningham - West","A","Annual","2019","2019",6283,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20703","Whitehorse - West","A","Annual","2019","2019",6618,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20801","Bayside","A","Annual","2019","2019",8028,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20802","Glen Eira","A","Annual","2019","2019",9957,,
"ERP","Estimated Resident Population","3","Persons","A50","50 - 54","SA3","Statistical Area Level 3","20803","Kingston","A","Annual","2019","2019",8747,,
