DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_INDIGENOUS_POPULATION,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-10-05,ASGS_2016_SA4,VIC,209,Melbourne - North East,15,999,73.21,46.73,2541,1622,3471,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,210,Melbourne - North West,15,999,70.91,42.31,1416,845,1997,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,211,Melbourne - Outer East,15,999,76.13,45.26,1719,1022,2258,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,212,Melbourne - South East,15,999,69.66,39.53,2243,1273,3220,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,213,Melbourne - West,15,999,69.41,40,2882,1661,4152,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,214,Mornington Peninsula,15,999,72.28,43.87,1361,826,1883,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,215,North West,15,999,60.2,33.26,2034,1124,3379,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,216,Shepparton,15,999,60.95,33.5,1921,1056,3152,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,VIC,217,Warrnambool and South West,15,999,72.99,43.73,1135,680,1555,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,501,Bunbury,15,999,37.28,24.32,1225,799,3286,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,502,Mandurah,15,999,29.54,18.46,496,310,1679,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,503,Perth - Inner,15,999,49.25,36,758,554,1539,154842,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,504,Perth - North East,15,999,30.83,18.57,1721,1037,5583,216921,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,505,Perth - North West,15,999,36.45,23.41,1859,1194,5100,457992,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,506,Perth - South East,15,999,31.78,19.92,2790,1749,8779,419799,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,507,Perth - South West,15,999,35.4,22.04,2172,1352,6135,349701,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,510,Western Australia - Outback (North),15,999,28.89,17.2,5431,3233,18801,75413,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,511,Western Australia - Outback (South),15,999,28.24,15.42,2703,1476,9570,92353,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-05,ASGS_2016_SA4,WA,509,Western Australia - Wheat Belt,15,999,33.9,20.07,1545,915,4558,111419,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-6-october-2021.pdf
2021-10-12,ASGS_2016_SA4,ACT,801,Australian Capital Territory,15,999,83.55,63.25,4652,3522,5568,345325,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,101,Capital Region,15,999,81.41,57.3,4886,3439,6002,188283,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,102,Central Coast,15,999,78.08,58.98,6613,4996,8470,279520,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,103,Central West,15,999,79.31,62.01,7917,6190,9982,170545,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,104,Coffs Harbour - Grafton,15,999,66.84,45.6,3886,2651,5814,116379,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,105,Far West and Orana,15,999,77.1,63.05,11543,9439,14971,92695,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,106,Hunter Valley exc Newcastle,15,999,78.84,52.98,8663,5821,10988,223616,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,107,Illawarra,15,999,80.82,61.45,4866,3700,6021,257183,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,108,Mid North Coast,15,999,66.89,45.51,6922,4710,10349,185401,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,109,Murray,15,999,72.02,51.33,2347,1673,3259,97988,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,110,New England and North West,15,999,70.4,50.24,10031,7158,14248,149890,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,111,Newcastle and Lake Macquarie,15,999,79.72,59.43,7973,5944,10001,310484,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,112,Richmond - Tweed,15,999,61.28,39.05,4780,3046,7800,208471,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,113,Riverina,15,999,72.96,50.4,4520,3122,6195,128994,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,114,Southern Highlands and Shoalhaven,15,999,77.64,54.33,3716,2600,4786,129789,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,88.99,77.46,1204,1048,1353,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,116,Sydney - Blacktown,15,999,80.12,63.89,5718,4560,7137,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,117,Sydney - City and Inner South,15,999,79.14,67.2,3289,2793,4156,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,118,Sydney - Eastern Suburbs,15,999,80.46,70.55,1552,1361,1929,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,119,Sydney - Inner South West,15,999,84.04,71.34,2674,2270,3182,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,120,Sydney - Inner West,15,999,82.01,70.65,1372,1182,1673,274697,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,121,Sydney - North Sydney and Hornsby,15,999,85.26,77.15,862,780,1011,360504,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,122,Sydney - Northern Beaches,15,999,84.23,72.08,721,617,856,221234,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,123,Sydney - Outer South West,15,999,84.33,70.97,5505,4633,6528,224905,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,124,Sydney - Outer West and Blue Mountains,15,999,83.73,68.91,6098,5019,7283,260710,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,125,Sydney - Parramatta,15,999,78.29,64.09,2056,1683,2626,404153,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,126,Sydney - Ryde,15,999,85.88,74.01,456,393,531,170309,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,127,Sydney - South West,15,999,81.94,67.41,3361,2765,4102,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NSW,128,Sydney - Sutherland,15,999,88.19,78.04,1546,1368,1753,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NT,701,Darwin,15,999,55.35,39.94,9521,6870,17202,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,51.15,36.2,15721,11128,30738,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,OT,901,Other Territories,15,999,88.3,80.12,151,137,171,3866,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,58.63,45.24,2381,1837,4061,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,56.63,44.61,1965,1548,3470,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,53.26,38.78,1905,1387,3577,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,64.28,50.58,826,650,1285,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,60.26,46.29,1527,1173,2534,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,306,Cairns,15,999,33.38,23.5,7099,4999,21269,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,34.47,23.53,3509,2395,10179,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,47.62,34.97,2605,1913,5470,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,54.34,39.32,3904,2825,7185,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,310,Ipswich,15,999,46.58,33.46,5013,3601,10761,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,45.38,30.38,3941,2638,8684,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,35.37,23.99,2235,1516,6319,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,52.71,39.97,3790,2874,7190,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,57.74,43.42,1947,1464,3372,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,47.85,34.5,8702,6273,18185,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,48.17,34.66,2306,1659,4787,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,43.86,29.81,2036,1384,4642,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,318,Townsville,15,999,35.58,25.05,5441,3830,15291,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,42.6,31.1,4361,3183,10236,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
2021-10-12,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,58.1,45.2,968,753,1666,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/10/covid-19-vaccination-geographic-vaccination-rates-sa4-indigenous-population-13-october-2021.pdf
