DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,MASKED,SA4_CODE_2016,SA3_CODE_2016,VALIDATED,URL
2021-09-26,ASGS_2020_LGA,NSW,15900,Newcastle (C),15,999,80.3,52.6,110374,72300,137452,N,111,11103;11102;11101,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,15950,North Sydney (A),15,999,81.3,64.8,53108,42330,65324,N,121,12104;12101,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,15990,Northern Beaches (A),15,999,90.5,69.4,200217,153536,221234,N,122,12201;12202;12203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16100,Oberon (A),15,999,85.8,60.5,3837,2706,4472,N,103;124,10301;12402,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16150,Orange (C),15,999,93.8,59.5,31113,19736,33170,N,103,10304,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16200,Parkes (A),15,999,86.7,60.6,10218,7142,11785,N,103,10302,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16260,Parramatta (C),15,999,89.8,65.3,188070,136759,209432,N,125;126;116,12501;12504;12502;12503;12601;12602;11601,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16350,Penrith (C),15,999,88.3,59.6,147821,99775,167408,N,124;127,12403;12404;12405;12702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16380,Port Macquarie-Hastings (A),15,999,87.4,58.2,61305,40823,70143,N,108,10804;10805,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16400,Port Stephens (A),15,999,85.8,56.1,51743,33832,60306,N,106;111,10603;11103,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16490,Queanbeyan-Palerang Regional (A),15,999,81.7,53.2,39906,25986,48845,N,101,10102;10105,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16550,Randwick (C),15,999,76.3,57.3,101767,76425,133377,N,118;117,11802;11801;11701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16610,Richmond Valley (A),15,999,74.5,46.3,14109,8768,18938,N,112;104,11202;11201;10401,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16700,Ryde (C),15,999,86.1,65.1,94831,71702,110141,N,126;121,12602;12101,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16900,Shellharbour (C),15,999,86.4,56.2,50730,32998,58715,N,107,10703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,16950,Shoalhaven (C),15,999,87.2,60.2,76496,52810,87725,N,114;101;107,11401;10104;10703,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17000,Singleton (A),15,999,79.9,42.4,14649,7774,18334,N,106;103,10601;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17040,Snowy Monaro Regional (A),15,999,83.7,54.1,14408,9313,17214,N,101;113,10103;10104;10102;11302,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17080,Snowy Valleys (A),15,999,82.5,52.2,9674,6121,11726,N,113;101,11302;10106,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17100,Strathfield (A),15,999,86.9,61.8,34775,24731,40017,N,119;120,11901;12003;11902,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17150,Sutherland Shire (A),15,999,91.8,70.8,171683,132409,187018,N,128;127;107;123,12801;12802;12703;10704;12302,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17200,Sydney (C),15,999,69.5,52.4,159196,120027,229059,N,117;118;120,11703;11801;11702;12002,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17310,Tamworth Regional (A),15,999,81.3,50.2,40364,24923,49648,N,110,11004;11002;11001,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17350,Temora (A),15,999,87.6,48.1,4463,2451,5095,N,113,11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17400,Tenterfield (A),15,999,75.8,42.4,4209,2354,5553,N,110,11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17420,The Hills Shire (A),15,999,95,77.1,133257,108149,140271,N,115;116;125,11501;11601;12504;11504;11502;12502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17550,Tweed (A),15,999,76.6,48.4,61428,38813,80193,N,112,11203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17620,Upper Hunter Shire (A),15,999,88.9,59,10047,6668,11302,N,106;103,10604;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17640,Upper Lachlan Shire (A),15,999,89.9,57.4,5936,3790,6603,N,101,10105;10106,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17650,Uralla (A),15,999,84,57,4112,2790,4895,N,110,11001;11002,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17750,Wagga Wagga (C),15,999,82.4,55,42678,28487,51794,N,113,11303,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17850,Walcha (A),15,999,90.4,69.7,2337,1802,2585,N,110,11001,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17900,Walgett (A),15,999,,,,,4688,Y,105,10501,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,17950,Warren (A),15,999,95,68.4,2009,1447,2115,N,105,10501;10503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18020,Warrumbungle Shire (A),15,999,86.2,55.3,6522,4184,7566,N,105;103,10503;10303,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18050,Waverley (A),15,999,80.8,63.2,50492,39494,62490,N,118,11801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18100,Weddin (A),15,999,92.8,63.7,2812,1930,3030,N,103,10302,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18200,Wentworth (A),15,999,77.2,47.4,4343,2666,5625,N,109,10902,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18250,Willoughby (C),15,999,86.9,67.7,57006,44411,65599,N,121,12101;12103,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18350,Wingecarribee (A),15,999,90.2,64.7,38056,27298,42191,N,114;107;123;101,11402;10702;12303;10105;11401,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18400,Wollondilly (A),15,999,87.1,58.9,36140,24439,41492,N,123;124;107,12303;12403;10702;12402;12301;10704,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18450,Wollongong (C),15,999,81.7,56.4,146502,101135,179317,N,107,10704;10701;10702,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18500,Woollahra (A),15,999,86.1,72.1,43331,36285,50326,N,118,11801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,18710,Yass Valley (A),15,999,87.1,56.7,11756,7653,13497,N,101;113,10106;10105;11302,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NSW,19399,Unincorporated NSW,15,999,,,,,801,Y,105;108,10502;10803,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,70200,Alice Springs (T),15,999,,,,,20685,Y,702,70201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,70420,Barkly (R),15,999,,,,,5408,Y,702,70202;70201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,70540,Belyuen (S),15,999,,,,,143,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,70620,Central Desert (R),15,999,,,,,3023,Y,702,70201;70205,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,70700,Coomalie (S),15,999,,,,,1112,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,71000,Darwin (C),15,999,83.9,67.2,56587,45324,67446,N,701,70102;70101,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,71300,East Arnhem (R),15,999,,,,,7609,Y,702,70204;70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,72200,Katherine (T),15,999,,,,,8331,Y,702,70205,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,72300,Litchfield (M),15,999,44.2,32.1,9434,6852,21345,N,701,70103;70102,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,72330,MacDonnell (R),15,999,,,,,5461,Y,702,70201,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,72800,Palmerston (C),15,999,68.3,51.5,19522,14720,28583,N,701,70104;70103,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,73600,Roper Gulf (R),15,999,,,,,5415,Y,702,70205,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,74050,Tiwi Islands (R),15,999,,,,,2094,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,74550,Victoria Daly (R),15,999,,,,,2331,Y,702,70205;70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,74560,Wagait (S),15,999,,,,,440,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,74660,West Arnhem (R),15,999,,,,,5212,Y,702,70204;70205;70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,74680,West Daly (R),15,999,,,,,2578,Y,702,70203,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,NT,79399,Unincorporated NT,15,999,,,,,5882,Y,702;701,70203;70102;70204;70201;70101;70103,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30250,Aurukun (S),15,999,,,,,1015,Y,315,31501,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30300,Balonne (S),15,999,,,,,3368,Y,307,30701,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30370,Banana (S),15,999,53.2,36.2,5854,3983,11003,N,308,30804,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30410,Barcaldine (R),15,999,,,,,2254,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30450,Barcoo (S),15,999,,,,,230,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30760,Blackall-Tambo (R),15,999,,,,,1476,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,30900,Boulia (S),15,999,,,,,336,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,31000,Brisbane (C),15,999,70.8,51.4,731783,531266,1033592,N,303;305;304;302;301;310;313,30305;30503;30302;30402;30504;30202;30201;30204;30502;30203;30101;30303;30404;30301;30103;30403;30501;30304;31001;30401;31002;31003;30306;31305,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,31750,Bulloo (S),15,999,,,,,272,Y,315,31503,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,31820,Bundaberg (R),15,999,65.4,46.2,51706,36526,79061,N,319,31901;31902,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,31900,Burdekin (S),15,999,62,40.3,8713,5663,14053,N,318,31801;31802,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,31950,Burke (S),15,999,,,,,289,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,32080,Cairns (R),15,999,66.2,49.1,88071,65322,133038,N,306,30601;30602;30603,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,32250,Carpentaria (S),15,999,,,,,1547,Y,315,31502,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,32260,Cassowary Coast (R),15,999,59.8,40.6,14557,9883,24343,N,306,30603,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,32270,Central Highlands (R) (Qld),15,999,46.2,31.6,9901,6772,21430,N,308,30801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
2021-09-26,ASGS_2020_LGA,QLD,32310,Charters Towers (R),15,999,46.4,31.4,4354,2947,9384,N,318,31801,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccination-local-government-area-lga-27-september-2021.pdf
